processor,OBJECTID,V,H,dimensions_km,grid_code,xmin,ymin,xmax,ymax,centroid_latitude_dd,centroid_longitude_dd,Shape_Length,Shape_Area,dist_full,dist_boreal,dist_south,dist_temp
2,551,21,53,50x50,AK050H053V021,400005,1350005,450005,1400005,62.11440787,-145.8105565,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,552,21,54,50x50,AK050H054V021,450005,1350005,500005,1400005,62.05622721,-144.8586011,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,553,21,55,50x50,AK050H055V021,500005,1350005,550005,1400005,61.99171168,-143.910411,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,554,21,56,50x50,AK050H056V021,550005,1350005,600005,1400005,61.9209011,-142.9663481,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,555,21,57,50x50,AK050H057V021,600005,1350005,650005,1400005,61.84383877,-142.0267643,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,556,21,58,50x50,AK050H058V021,650005,1350005,700005,1400005,61.76057126,-141.0920012,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,557,21,59,50x50,AK050H059V021,700005,1350005,750005,1400005,61.67114834,-140.1623892,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,558,21,60,50x50,AK050H060V021,750005,1350005,800005,1400005,61.57562278,-139.238247,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,559,21,61,50x50,AK050H061V021,800005,1350005,850005,1400005,61.47405019,-138.3198812,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,560,22,24,50x50,AK050H024V022,-1049995,1300005,-999995,1350005,60.579953,-173.0277541,200000,2500000000,TRUE,FALSE,FALSE,FALSE
2,563,22,32,50x50,AK050H032V022,-649995,1300005,-599995,1350005,61.40391915,-165.8046006,2e+05,2.5e+09,TRUE,FALSE,FALSE,FALSE
2,564,22,33,50x50,AK050H033V022,-599995,1300005,-549995,1350005,61.47989606,-164.8777334,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,565,22,34,50x50,AK050H034V022,-549995,1300005,-499995,1350005,61.54970373,-163.9465707,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,566,22,35,50x50,AK050H035V022,-499995,1300005,-449995,1350005,61.61330085,-163.0114511,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,567,22,36,50x50,AK050H036V022,-449995,1300005,-399995,1350005,61.67064941,-162.0727224,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,568,22,37,50x50,AK050H037V022,-399995,1300005,-349995,1350005,61.72171482,-161.1307408,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,569,22,38,50x50,AK050H038V022,-349995,1300005,-299995,1350005,61.76646605,-160.1858703,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,570,22,39,50x50,AK050H039V022,-299995,1300005,-249995,1350005,61.80487572,-159.2384816,200000,2500000000,TRUE,TRUE,TRUE,FALSE
2,571,22,40,50x50,AK050H040V022,-249995,1300005,-199995,1350005,61.83692018,-158.2889516,200000,2500000000,TRUE,TRUE,TRUE,FALSE
2,572,22,41,50x50,AK050H041V022,-199995,1300005,-149995,1350005,61.86257959,-157.3376626,200000,2500000000,TRUE,TRUE,TRUE,FALSE
2,573,22,42,50x50,AK050H042V022,-149995,1300005,-99995,1350005,61.88183802,-156.3850008,200000,2500000000,TRUE,TRUE,TRUE,FALSE
2,574,22,43,50x50,AK050H043V022,-99995,1300005,-49995,1350005,61.89468345,-155.4313562,200000,2500000000,TRUE,TRUE,TRUE,FALSE
2,575,22,44,50x50,AK050H044V022,-49995,1300005,5.000000004,1350005,61.90110785,-154.4771208,200000,2500000000,TRUE,TRUE,TRUE,FALSE
2,576,22,45,50x50,AK050H045V022,5.000000004,1300005,50005,1350005,61.90110721,-153.5226883,200000,2500000000,TRUE,TRUE,TRUE,FALSE
2,577,22,46,50x50,AK050H046V022,50005,1300005,100005,1350005,61.89468152,-152.568453,200000,2500000000,TRUE,TRUE,TRUE,FALSE
2,578,22,47,50x50,AK050H047V022,100005,1300005,150005,1350005,61.88183481,-151.6148085,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
2,579,22,48,50x50,AK050H048V022,150005,1300005,200005,1350005,61.8625751,-150.662147,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,580,22,49,50x50,AK050H049V022,200005,1300005,250005,1350005,61.83691441,-149.7108583,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,581,22,50,50x50,AK050H050V022,250005,1300005,300005,1350005,61.80486867,-148.7613287,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,582,22,51,50x50,AK050H051V022,300005,1300005,350005,1350005,61.76645773,-147.8139405,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,583,22,52,50x50,AK050H052V022,350005,1300005,400005,1350005,61.72170523,-146.8690705,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,584,22,53,50x50,AK050H053V022,400005,1300005,450005,1350005,61.67063856,-145.9270895,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,585,22,54,50x50,AK050H054V022,450005,1300005,500005,1350005,61.61328876,-144.9883615,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,586,22,55,50x50,AK050H055V022,500005,1300005,550005,1350005,61.54969039,-144.0532427,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,587,22,56,50x50,AK050H056V022,550005,1300005,600005,1350005,61.47988148,-143.1220808,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,588,22,57,50x50,AK050H057V022,600005,1300005,650005,1350005,61.40390335,-142.1952145,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,589,22,58,50x50,AK050H058V022,650005,1300005,700005,1350005,61.32180049,-141.2729724,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,590,22,59,50x50,AK050H059V022,700005,1300005,750005,1350005,61.23362045,-140.3556732,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,591,22,60,50x50,AK050H060V022,750005,1300005,800005,1350005,61.13941368,-139.443624,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,592,22,61,50x50,AK050H061V022,800005,1300005,850005,1350005,61.03923336,-138.5371212,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,593,22,62,50x50,AK050H062V022,850005,1300005,900005,1350005,60.93313527,-137.6364487,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,594,23,24,50x50,AK050H024V023,-1049995,1250005,-999995,1300005,60.15087956,-172.7723906,200000,2500000000,TRUE,FALSE,FALSE,FALSE
3,595,23,25,50x50,AK050H025V023,-999995,1250005,-949995,1300005,60.27276011,-171.9014098,2e+05,2.5e+09,TRUE,FALSE,FALSE,FALSE
3,596,23,32,50x50,AK050H032V023,-649995,1250005,-599995,1300005,60.96382038,-165.640779,200000,2500000000,TRUE,FALSE,FALSE,FALSE
3,597,23,33,50x50,AK050H033V023,-599995,1250005,-549995,1300005,61.03874746,-164.7263003,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
3,598,23,34,50x50,AK050H034V023,-549995,1250005,-499995,1300005,61.10758544,-163.8077,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
3,599,23,35,50x50,AK050H035V023,-499995,1250005,-449995,1300005,61.17029485,-162.8853038,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
3,600,23,36,50x50,AK050H036V023,-449995,1250005,-399995,1300005,61.22683939,-161.9594462,200000,2500000000,TRUE,TRUE,FALSE,FALSE
3,601,23,37,50x50,AK050H037V023,-399995,1250005,-349995,1300005,61.27718605,-161.0304694,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,602,23,38,50x50,AK050H038V023,-349995,1250005,-299995,1300005,61.32130519,-160.0987229,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,603,23,39,50x50,AK050H039V023,-299995,1250005,-249995,1300005,61.3591707,-159.1645626,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,604,23,40,50x50,AK050H040V023,-249995,1250005,-199995,1300005,61.39076,-158.2283501,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,605,23,41,50x50,AK050H041V023,-199995,1250005,-149995,1300005,61.41605418,-157.2904518,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,606,23,42,50x50,AK050H042V023,-149995,1250005,-99995,1300005,61.43503804,-156.3512381,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,607,23,43,50x50,AK050H043V023,-99995,1250005,-49995,1300005,61.44770011,-155.4110826,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,608,23,44,50x50,AK050H044V023,-49995,1250005,5.000000004,1300005,61.45403274,-154.4703611,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,609,23,45,50x50,AK050H045V023,5.000000004,1250005,50005,1300005,61.45403211,-153.5294508,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,610,23,46,50x50,AK050H046V023,50005,1250005,100005,1300005,61.44769821,-152.5887294,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,611,23,47,50x50,AK050H047V023,100005,1250005,150005,1300005,61.43503487,-151.648574,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,612,23,48,50x50,AK050H048V023,150005,1250005,200005,1300005,61.41604975,-150.7093605,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,613,23,49,50x50,AK050H049V023,200005,1250005,250005,1300005,61.39075431,-149.7714625,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,614,23,50,50x50,AK050H050V023,250005,1250005,300005,1300005,61.35916375,-148.8352503,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,615,23,51,50x50,AK050H051V023,300005,1250005,350005,1300005,61.321297,-147.9010905,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,617,23,53,50x50,AK050H053V023,400005,1250005,450005,1300005,61.2268287,-146.0403683,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,618,23,54,50x50,AK050H054V023,450005,1250005,500005,1300005,61.17028293,-145.1145114,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,619,23,55,50x50,AK050H055V023,500005,1250005,550005,1300005,61.10757229,-144.1921159,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,620,23,56,50x50,AK050H056V023,550005,1250005,600005,1300005,61.03873308,-143.2735164,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,621,23,57,50x50,AK050H057V023,600005,1250005,650005,1300005,60.96380479,-142.3590386,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,622,23,58,50x50,AK050H058V023,650005,1250005,700005,1300005,60.88282995,-141.4489991,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,623,23,59,50x50,AK050H059V023,700005,1250005,750005,1300005,60.79585401,-140.543705,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,624,23,60,50x50,AK050H060V023,750005,1250005,800005,1300005,60.70292523,-139.6434529,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,625,23,61,50x50,AK050H061V023,800005,1250005,850005,1300005,60.6040945,-138.7485287,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,626,23,62,50x50,AK050H062V023,850005,1250005,900005,1300005,60.49941523,-137.8592074,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,627,24,30,50x50,AK050H030V024,-749995,1200005,-699995,1250005,60.35784997,-167.2731287,200000,2500000000,TRUE,FALSE,FALSE,FALSE
3,628,24,31,50x50,AK050H031V024,-699995,1200005,-649995,1250005,60.44365768,-166.379542,200000,2500000000,TRUE,FALSE,FALSE,FALSE
3,629,24,32,50x50,AK050H032V024,-649995,1200005,-599995,1250005,60.52353829,-165.4813972,2e+05,2.5e+09,TRUE,FALSE,FALSE,FALSE
3,630,24,33,50x50,AK050H033V024,-599995,1200005,-549995,1250005,60.59744832,-164.5789904,200000,2500000000,TRUE,FALSE,FALSE,FALSE
3,631,24,34,50x50,AK050H034V024,-549995,1200005,-499995,1250005,60.6653471,-163.6726265,200000,2500000000,TRUE,TRUE,FALSE,FALSE
3,632,24,35,50x50,AK050H035V024,-499995,1200005,-449995,1250005,60.72719688,-162.7626193,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,633,24,36,50x50,AK050H036V024,-449995,1200005,-399995,1250005,60.78296298,-161.8492904,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,634,24,37,50x50,AK050H037V024,-399995,1200005,-349995,1250005,60.83261386,-160.9329688,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,635,24,38,50x50,AK050H038V024,-349995,1200005,-299995,1250005,60.87612121,-160.0139904,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,636,24,39,50x50,AK050H039V024,-299995,1200005,-249995,1250005,60.91346008,-159.0926968,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,637,24,40,50x50,AK050H040V024,-249995,1200005,-199995,1250005,60.94460894,-158.1694351,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,638,24,41,50x50,AK050H041V024,-199995,1200005,-149995,1250005,60.96954973,-157.2445569,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,639,24,42,50x50,AK050H042V024,-149995,1200005,-99995,1250005,60.98826793,-156.3184175,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,640,24,43,50x50,AK050H043V024,-99995,1200005,-49995,1250005,61.0007526,-155.3913751,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,641,24,44,50x50,AK050H044V024,-49995,1200005,5.000000004,1250005,61.00699646,-154.4637902,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,642,24,45,50x50,AK050H045V024,5.000000004,1200005,50005,1250005,61.00699584,-153.5360243,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,643,24,46,50x50,AK050H046V024,50005,1200005,100005,1250005,61.00075073,-152.6084394,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,644,24,47,50x50,AK050H047V024,100005,1200005,150005,1250005,60.9882648,-151.6813972,2e+05,2.5e+09,TRUE,TRUE,TRUE,TRUE
3,645,24,48,50x50,AK050H048V024,150005,1200005,200005,1250005,60.96954536,-150.755258,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,646,24,49,50x50,AK050H049V024,200005,1200005,250005,1250005,60.94460333,-149.8303801,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,647,24,50,50x50,AK050H050V024,250005,1200005,300005,1250005,60.91345323,-148.9071188,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,648,24,51,50x50,AK050H051V024,300005,1200005,350005,1250005,60.87611312,-147.9858256,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,650,24,55,50x50,AK050H055V024,500005,1200005,550005,1250005,60.66533412,-144.3271919,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,651,24,56,50x50,AK050H056V024,550005,1200005,600005,1250005,60.59743414,-143.4208287,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,652,24,57,50x50,AK050H057V024,600005,1200005,650005,1250005,60.52352291,-142.5184227,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,656,25,30,50x50,AK050H030V025,-749995,1150005,-699995,1200005,59.91955624,-167.0949891,200000,2500000000,TRUE,FALSE,FALSE,FALSE
3,657,25,31,50x50,AK050H031V025,-699995,1150005,-649995,1200005,60.00423233,-166.2128244,2e+05,2.5e+09,TRUE,FALSE,FALSE,FALSE
3,658,25,32,50x50,AK050H032V025,-649995,1150005,-599995,1200005,60.08305334,-165.3262791,200000,2500000000,TRUE,FALSE,FALSE,FALSE
3,659,25,33,50x50,AK050H033V025,-599995,1150005,-549995,1200005,60.15597764,-164.4356389,2e+05,2.5e+09,TRUE,FALSE,FALSE,FALSE
3,660,25,34,50x50,AK050H034V025,-549995,1150005,-499995,1200005,60.22296633,-163.5411977,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
3,661,25,35,50x50,AK050H035V025,-499995,1150005,-449995,1200005,60.28398329,-162.6432577,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,662,25,36,50x50,AK050H036V025,-449995,1150005,-399995,1200005,60.33899535,-161.7421283,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,663,25,37,50x50,AK050H037V025,-399995,1150005,-349995,1200005,60.38797235,-160.8381261,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,664,25,38,50x50,AK050H038V025,-349995,1150005,-299995,1200005,60.43088726,-159.9315738,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,665,25,39,50x50,AK050H039V025,-299995,1150005,-249995,1200005,60.46771622,-159.0227997,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,666,25,40,50x50,AK050H040V025,-249995,1150005,-199995,1200005,60.49843866,-158.1121372,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,667,25,41,50x50,AK050H041V025,-199995,1150005,-149995,1200005,60.52303733,-157.1999237,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,668,25,42,50x50,AK050H042V025,-149995,1150005,-99995,1200005,60.54149837,-156.2865002,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,669,25,43,50x50,AK050H043V025,-99995,1150005,-49995,1200005,60.55381134,-155.3722106,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,670,25,44,50x50,AK050H044V025,-49995,1150005,5.000000004,1200005,60.55996926,-154.4574004,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,671,25,45,50x50,AK050H045V025,5.000000004,1150005,50005,1200005,60.55996865,-153.5424166,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,672,25,46,50x50,AK050H046V025,50005,1150005,100005,1200005,60.55380949,-152.6276065,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,673,25,47,50x50,AK050H047V025,100005,1150005,150005,1200005,60.54149529,-151.713317,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,674,25,48,50x50,AK050H048V025,150005,1150005,200005,1200005,60.52303303,-150.7998938,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,675,25,49,50x50,AK050H049V025,200005,1150005,250005,1200005,60.49843313,-149.8876805,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,676,25,50,50x50,AK050H050V025,250005,1150005,300005,1200005,60.46770946,-148.9770183,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,677,25,51,50x50,AK050H051V025,300005,1150005,350005,1200005,60.43087928,-148.0682446,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,678,26,31,50x50,AK050H031V026,-699995,1100005,-649995,1150005,59.56455324,-166.0504887,2e+05,2.5e+09,TRUE,FALSE,FALSE,FALSE
3,680,26,33,50x50,AK050H033V026,-599995,1100005,-549995,1150005,59.71431514,-164.2960897,2e+05,2.5e+09,TRUE,FALSE,FALSE,FALSE
3,681,26,34,50x50,AK050H034V026,-549995,1100005,-499995,1150005,59.78042154,-163.4132691,2e+05,2.5e+09,TRUE,FALSE,FALSE,FALSE
3,682,26,35,50x50,AK050H035V026,-499995,1100005,-449995,1150005,59.84063128,-162.5270866,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,683,26,36,50x50,AK050H036V026,-449995,1100005,-399995,1150005,59.89491259,-161.6378402,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,684,26,37,50x50,AK050H037V026,-399995,1100005,-349995,1150005,59.94323664,-160.7458345,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,685,26,38,50x50,AK050H038V026,-349995,1100005,-299995,1150005,59.98557757,-159.8513799,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,686,26,39,50x50,AK050H039V026,-299995,1100005,-249995,1150005,60.02191257,-158.9547919,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,687,26,40,50x50,AK050H040V026,-249995,1100005,-199995,1150005,60.05222197,-158.0563908,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,688,26,41,50x50,AK050H041V026,-199995,1100005,-149995,1150005,60.07648929,-157.1565009,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,689,26,42,50x50,AK050H042V026,-149995,1100005,-99995,1150005,60.09470128,-156.2554495,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,690,26,43,50x50,AK050H043V026,-99995,1100005,-49995,1150005,60.10684795,-155.3535667,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,691,26,44,50x50,AK050H044V026,-49995,1100005,5.000000004,1150005,60.11292266,-154.4511843,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,692,26,45,50x50,AK050H045V026,5.000000004,1100005,50005,1150005,60.11292205,-153.5486352,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,693,26,46,50x50,AK050H046V026,50005,1100005,100005,1150005,60.10684613,-152.6462529,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,694,26,47,50x50,AK050H047V026,100005,1100005,150005,1150005,60.09469824,-151.7443702,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,695,26,48,50x50,AK050H048V026,150005,1100005,200005,1150005,60.07648504,-150.843319,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,696,26,49,50x50,AK050H049V026,200005,1100005,250005,1150005,60.05221652,-149.9434294,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,697,26,50,50x50,AK050H050V026,250005,1100005,300005,1150005,60.02190591,-149.0450286,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,698,26,51,50x50,AK050H051V026,300005,1100005,350005,1150005,59.9855697,-148.148441,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,699,27,35,50x50,AK050H035V027,-499995,1050005,-449995,1100005,59.39711886,-162.4139803,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,700,27,36,50x50,AK050H036V027,-449995,1050005,-399995,1100005,59.45069169,-161.5363124,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,701,27,37,50x50,AK050H037V027,-399995,1050005,-349995,1100005,59.49838277,-160.6559927,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,702,27,38,50x50,AK050H038V027,-349995,1050005,-299995,1100005,59.54016736,-159.77332,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,703,27,39,50x50,AK050H039V027,-299995,1050005,-249995,1100005,59.57602363,-158.8885978,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,704,27,40,50x50,AK050H040V027,-249995,1050005,-199995,1100005,59.60593277,-158.0021339,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,705,27,41,50x50,AK050H041V027,-199995,1050005,-149995,1100005,59.62987901,-157.1142399,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,706,27,42,50x50,AK050H042V027,-149995,1050005,-99995,1100005,59.64784967,-156.2252305,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,707,27,43,50x50,AK050H043V027,-99995,1050005,-49995,1100005,59.65983523,-155.3354225,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,708,27,44,50x50,AK050H044V027,-49995,1050005,5.000000004,1100005,59.6658293,-154.4451348,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,709,27,45,50x50,AK050H045V027,5.000000004,1050005,50005,1100005,59.6658287,-153.5546871,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,710,27,46,50x50,AK050H046V027,50005,1050005,100005,1100005,59.65983343,-152.6643995,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,711,27,47,50x50,AK050H047V027,100005,1050005,150005,1100005,59.64784668,-151.7745917,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,712,27,48,50x50,AK050H048V027,150005,1050005,200005,1100005,59.62987482,-150.8855824,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,713,27,49,50x50,AK050H049V027,200005,1050005,250005,1100005,59.60592738,-149.9976887,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,714,27,50,50x50,AK050H050V027,250005,1050005,300005,1100005,59.57601706,-149.1112251,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,715,28,35,50x50,AK050H035V028,-499995,1000005,-449995,1050005,58.95342477,-162.3038199,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,716,28,36,50x50,AK050H036V028,-449995,1000005,-399995,1050005,59.00631042,-161.4374372,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,717,28,37,50x50,AK050H037V028,-399995,1000005,-349995,1050005,59.05338765,-160.5685048,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,718,28,38,50x50,AK050H038V028,-349995,1000005,-299995,1050005,59.09463275,-159.6973104,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,719,28,39,50x50,AK050H039V028,-299995,1000005,-249995,1050005,59.13002485,-158.8241459,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,720,28,40,50x50,AK050H040V028,-249995,1000005,-199995,1050005,59.15954592,-157.9493076,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,721,28,41,50x50,AK050H041V028,-199995,1000005,-149995,1050005,59.18318089,-157.0730948,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,722,28,42,50x50,AK050H042V028,-149995,1000005,-99995,1050005,59.20091763,-156.1958102,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,723,28,43,50x50,AK050H043V028,-99995,1000005,-49995,1050005,59.212747,-155.3177583,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,724,28,44,50x50,AK050H044V028,-49995,1000005,5.000000004,1050005,59.21866292,-154.4392454,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,725,28,45,50x50,AK050H045V028,5.000000004,1000005,50005,1050005,59.21866233,-153.5605788,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,727,28,47,50x50,AK050H047V028,100005,1000005,150005,1050005,59.20091467,-151.8040143,2e+05,2.5e+09,TRUE,TRUE,TRUE,TRUE
3,728,28,48,50x50,AK050H048V028,150005,1000005,200005,1050005,59.18317675,-150.9267298,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,729,28,49,50x50,AK050H049V028,200005,1000005,250005,1050005,59.15954061,-150.0505173,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,730,29,35,50x50,AK050H035V029,-499995,950005,-449995,1000005,58.50952844,-162.1964923,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,731,29,36,50x50,AK050H036V029,-449995,950005,-399995,1000005,58.56174729,-161.3411124,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,732,29,37,50x50,AK050H037V029,-399995,950005,-349995,1000005,58.60822893,-160.4832798,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,733,29,38,50x50,AK050H038V029,-349995,950005,-299995,1000005,58.64895068,-159.6232715,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,734,29,39,50x50,AK050H039V029,-299995,950005,-249995,1000005,58.68389253,-158.7613686,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,735,29,40,50x50,AK050H040V029,-249995,950005,-199995,1000005,58.71303721,-157.897856,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,736,29,41,50x50,AK050H041V029,-199995,950005,-149995,1000005,58.7363703,-157.033022,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,737,29,42,50x50,AK050H042V029,-149995,950005,-99995,1000005,58.75388016,-156.1671575,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,738,29,43,50x50,AK050H043V029,-99995,950005,-49995,1000005,58.76555808,-155.3005553,2e+05,2.5e+09,TRUE,TRUE,TRUE,TRUE
3,739,29,44,50x50,AK050H044V029,-49995,950005,5.000000004,1000005,58.77139821,-154.4335099,200000,2500000000,TRUE,TRUE,TRUE,TRUE
